# ----------- instrument configuration summary -----------
# operator: Jonathan Becker <jonathan.becker@wsi.tum.de>
# date: 21-Jun-2016 13:22:58
# 
# ------------ Device: Lockin_U -------------
# driver: egg_7265.mdd, Interface: VISA-GPIB0-3
# Model: 7260
# bandwidth = 1.197500e-01
# current_noise = 6.470000e-04
# filt_slope = 24db/octace
# filt_syncTC = 1
# integration_done = 0
# mode = Signal Recovery
# osc_amplitude = 1
# osc_freq = 15111
# range = 10mV
# range_numeric = 1.000000e-02
# ref_freq_meter = 151000
# ref_harmonic = 1
# ref_input = rear (external)
# ref_mode = Single Reference / Virtual Reference
# ref_phase = 0
# sig_acgain = 1
# sig_acgain_auto = 0
# sig_coupling = AC
# sig_fet = bipolar
# sig_float = 0
# sig_imode = off
# sig_linefilter = off
# sig_sample_rate = 0
# sig_vmode = A
# timeconstant = 1
# 
# ------------ Device: Lockin_Uh -------------
# driver: egg_7265.mdd, Interface: VISA-GPIB0-2
# Model: 7260
# bandwidth = 1.197500e-01
# current_noise = 0
# filt_slope = 24db/octace
# filt_syncTC = 1
# integration_done = 0
# mode = Signal Recovery
# osc_amplitude = 5
# osc_freq = 151
# range = 10mV
# range_numeric = 1.000000e-02
# ref_freq_meter = 151000
# ref_harmonic = 1
# ref_input = internal
# ref_mode = Single Reference / Virtual Reference
# ref_phase = 0
# sig_acgain = 0
# sig_acgain_auto = 0
# sig_coupling = AC
# sig_fet = fet
# sig_float = 0
# sig_imode = off
# sig_linefilter = off
# sig_sample_rate = 0
# sig_vmode = A
# timeconstant = 1
# 
# ------------ Device: Magnet -------------
# driver: lakeshore_625.mdd, Interface: VISA-GPIB0-22
# Model: LSCI,MODEL625,6251105,1.0/1.0
# current_B = 1.100000e-04
# current_I = 1.200000e-03
# current_V = 1.000000e-04
# current_remoteV = -2.000000e-04
# is_ramping = 0
# limit_current = 60
# limit_rate = 2.208000e-01
# limit_voltage = 1
# quench_parameter = 1,+2.0000
# rate = 2.208000e-01
# remote = Remote
# setB = 0
# setI = 0
# setV = 1
#
#
#--------------------------------------------------
# B	U	Uh	
# T	V	V	
# Magnet	Lockin_U	Lockin_Uh	
#--------------------------------------------------
0	4.77e-05	2e-07
0.001	4.785e-05	2e-07
0.002	4.803e-05	2e-07
0.003	4.807e-05	3e-07
0.004	4.816e-05	6e-07
0.005	4.843e-05	1.2e-06
0.006	4.856e-05	1.9e-06
0.007	4.847e-05	2.5e-06
0.008	4.821e-05	3.1e-06
0.009	4.795e-05	3.7e-06
0.01	4.796e-05	4.5e-06
0.011	4.799e-05	5.2e-06
0.012	4.794e-05	6e-06
0.013	4.803e-05	6.7e-06
0.014	4.795e-05	7.2e-06
0.015	4.766e-05	7.8e-06
0.016	4.758e-05	8.4e-06
0.017	4.768e-05	9e-06
0.018	4.775e-05	9.5e-06
0.019	4.768e-05	1.02e-05
0.02	4.772e-05	1.08e-05
0.021	4.787e-05	1.14e-05
0.022	4.785e-05	1.2e-05
0.023	4.764e-05	1.26e-05
0.024	4.762e-05	1.33e-05
0.025	4.759e-05	1.39e-05
0.026	4.766e-05	1.45e-05
0.027	4.782e-05	1.52e-05
0.028	4.801e-05	1.58e-05
0.029	4.819e-05	1.65e-05
0.03	4.805e-05	1.72e-05
0.031	4.773e-05	1.77e-05
0.032	4.769e-05	1.83e-05
0.033	4.781e-05	1.9e-05
0.034	4.782e-05	1.97e-05
0.035	4.791e-05	2.03e-05
0.036	4.806e-05	2.09e-05
0.037	4.8e-05	2.16e-05
0.038	4.781e-05	2.22e-05
0.039	4.778e-05	2.28e-05
0.04	4.785e-05	2.34e-05
0.041	4.775e-05	2.4e-05
0.042	4.772e-05	2.46e-05
0.043	4.784e-05	2.52e-05
0.044	4.79e-05	2.58e-05
0.045	4.791e-05	2.63e-05
0.046	4.792e-05	2.69e-05
0.047	4.789e-05	2.76e-05
0.048	4.778e-05	2.83e-05
0.049	4.765e-05	2.9e-05
0.05	4.755e-05	2.98e-05
0.051	4.746e-05	3.04e-05
0.052	4.744e-05	3.11e-05
0.053	4.762e-05	3.17e-05
0.054	4.787e-05	3.23e-05
0.055	4.791e-05	3.29e-05
0.056	4.771e-05	3.35e-05
0.057	4.742e-05	3.42e-05
0.058	4.734e-05	3.49e-05
0.059	4.753e-05	3.56e-05
0.06	4.769e-05	3.62e-05
0.061	4.78e-05	3.69e-05
0.062	4.784e-05	3.75e-05
0.063	4.781e-05	3.82e-05
0.064	4.782e-05	3.88e-05
0.065	4.782e-05	3.94e-05
0.066	4.778e-05	4e-05
0.067	4.773e-05	4.06e-05
0.068	4.765e-05	4.13e-05
0.069	4.753e-05	4.2e-05
0.07	4.744e-05	4.27e-05
0.071	4.734e-05	4.34e-05
0.072	4.733e-05	4.4e-05
0.073	4.747e-05	4.47e-05
0.074	4.753e-05	4.53e-05
0.075	4.744e-05	4.6e-05
0.076	4.744e-05	4.66e-05
0.077	4.749e-05	4.74e-05
0.078	4.746e-05	4.8e-05
0.079	4.744e-05	4.86e-05
0.08	4.751e-05	4.93e-05
0.081	4.773e-05	4.99e-05
0.082	4.801e-05	5.05e-05
0.083	4.813e-05	5.12e-05
0.084	4.807e-05	5.18e-05
0.085	4.794e-05	5.24e-05
0.086	4.779e-05	5.3e-05
0.087	4.776e-05	5.37e-05
0.088	4.792e-05	5.45e-05
0.089	4.805e-05	5.52e-05
0.09	4.795e-05	5.58e-05
0.091	4.764e-05	5.65e-05
