# ----------- instrument configuration summary -----------
# operator: Jonathan Becker <jonathan.becker@wsi.tum.de>
# date: 21-Jun-2016 11:04:01
# 
# ------------ Device: Lockin_U -------------
# driver: egg_7265.mdd, Interface: VISA-GPIB0-3
# Model: 7260
# bandwidth = 1.197500e+00
# current_noise = 7.900000e-05
# filt_slope = 24db/octace
# filt_syncTC = 1
# integration_done = 1
# mode = Signal Recovery
# osc_amplitude = 1
# osc_freq = 111
# range = 10mV
# range_numeric = 1.000000e-02
# ref_freq_meter = 111006
# ref_harmonic = 1
# ref_input = rear (external)
# ref_mode = Single Reference / Virtual Reference
# ref_phase = 0
# sig_acgain = 1
# sig_acgain_auto = 0
# sig_coupling = AC
# sig_fet = bipolar
# sig_float = 0
# sig_imode = off
# sig_linefilter = off
# sig_sample_rate = 0
# sig_vmode = A
# timeconstant = 1.000000e-01
# 
# ------------ Device: Lockin_Uh -------------
# driver: egg_7265.mdd, Interface: VISA-GPIB0-2
# Model: 7260
# bandwidth = 1.197500e+00
# current_noise = 0
# filt_slope = 24db/octace
# filt_syncTC = 1
# integration_done = 1
# mode = Signal Recovery
# osc_amplitude = 1
# osc_freq = 111
# range = 10mV
# range_numeric = 1.000000e-02
# ref_freq_meter = 111000
# ref_harmonic = 1
# ref_input = internal
# ref_mode = Single Reference / Virtual Reference
# ref_phase = 0
# sig_acgain = 0
# sig_acgain_auto = 0
# sig_coupling = AC
# sig_fet = fet
# sig_float = 0
# sig_imode = off
# sig_linefilter = off
# sig_sample_rate = 0
# sig_vmode = A
# timeconstant = 1.000000e-01
# 
# ------------ Device: Magnet -------------
# driver: lakeshore_625.mdd, Interface: VISA-GPIB0-22
# Model: LSCI,MODEL625,6251105,1.0/1.0
# current_B = 1.400000e-04
# current_I = 1.600000e-03
# current_V = 1.000000e-04
# current_remoteV = 0
# is_ramping = 0
# limit_current = 60
# limit_rate = 2.208000e-01
# limit_voltage = 1
# quench_parameter = 1,+2.0000
# rate = 2.208000e-01
# remote = Remote
# setB = 0
# setI = 0
# setV = 1
#
#
#--------------------------------------------------
# B	U	Uh	
# T	V	V	
# Magnet	Lockin_U	Lockin_Uh	
#--------------------------------------------------
0	9.95e-06	0
0.001	9.11e-06	3e-07
0.002	1.065e-05	3e-07
0.003	8.6e-06	4e-07
0.004	1.091e-05	4e-07
0.005	8.74e-06	7e-07
0.006	8.04e-06	7e-07
0.007	9.32e-06	7e-07
0.008	1.04e-05	9e-07
0.009	9.69e-06	9e-07
0.01	9.66e-06	9e-07
0.011	8.78e-06	1.4e-06
0.012	8.69e-06	1.4e-06
0.013	9.49e-06	1.7e-06
0.014	9.49e-06	1.3e-06
0.015	1.016e-05	1.8e-06
0.016	8.92e-06	1.9e-06
0.017	9.06e-06	2e-06
0.018	9e-06	2.2e-06
0.019	9.82e-06	2.2e-06
0.02	9.63e-06	2.4e-06
0.021	8.65e-06	2.6e-06
0.022	9.33e-06	2.3e-06
0.023	9.42e-06	2.2e-06
0.024	9.85e-06	3.2e-06
0.025	1.022e-05	3.3e-06
0.026	8.98e-06	3.2e-06
0.027	9.82e-06	2.9e-06
0.028	9.59e-06	3.9e-06
0.029	9.78e-06	3.3e-06
0.03	9.38e-06	4e-06
0.031	9.31e-06	3.8e-06
0.032	9.3e-06	3.6e-06
0.033	1.022e-05	4.2e-06
0.034	1.051e-05	4.1e-06
0.035	1.078e-05	3.9e-06
0.036	9.28e-06	4.6e-06
0.037	7.5e-06	4.5e-06
0.038	1.105e-05	4.5e-06
0.039	8.93e-06	4.5e-06
0.04	8.27e-06	4.9e-06
0.041	8.56e-06	4.8e-06
0.042	9.68e-06	5.1e-06
0.043	9.71e-06	5.1e-06
0.044	9.65e-06	5.5e-06
0.045	1.029e-05	5.5e-06
0.046	8.98e-06	5.4e-06
0.047	1.019e-05	5.6e-06
0.048	9.12e-06	6e-06
0.049	7.98e-06	5.6e-06
0.05	7.68e-06	6.3e-06
0.051	9.23e-06	6e-06
0.052	1.067e-05	6.4e-06
0.053	9.91e-06	6.7e-06
0.054	9.16e-06	6.9e-06
0.055	1.004e-05	6.7e-06
0.056	9.13e-06	6.5e-06
0.057	1.25e-05	6.9e-06
0.058	8.4e-06	7.2e-06
0.059	9.34e-06	7.3e-06
0.06	8.77e-06	7.5e-06
0.061	8.92e-06	7.4e-06
0.062	9.99e-06	7.3e-06
0.063	8.59e-06	7.8e-06
0.064	1.049e-05	8.1e-06
0.065	1.114e-05	8.2e-06
0.066	9.62e-06	8.7e-06
0.067	1.051e-05	8.2e-06
0.068	7.92e-06	8.4e-06
0.069	9.71e-06	8.5e-06
0.07	9.65e-06	8.4e-06
0.071	8.96e-06	8.7e-06
0.072	9.44e-06	9e-06
0.073	1.03e-05	9.4e-06
